Borough,2010 Census COUNTYFP,2010 Census Tract,NTA,NTA Name
Brooklyn,047,000100,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,000301,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,000501,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,000502,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,000700,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,000900,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,057000,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,057200,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,058600,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,059000,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,059200,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,059401,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,059402,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,059600,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,059800,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,060000,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,060600,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,060800,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,061200,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,061600,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,062000,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,062200,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,062600,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,062800,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,063200,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,047,036001,BK19,Brighton Beach
Brooklyn,047,036002,BK19,Brighton Beach
Brooklyn,047,036200,BK19,Brighton Beach
Brooklyn,047,036400,BK19,Brighton Beach
Brooklyn,047,036600,BK19,Brighton Beach
Brooklyn,047,037000,BK19,Brighton Beach
Brooklyn,047,061002,BK19,Brighton Beach
Brooklyn,047,061003,BK19,Brighton Beach
Brooklyn,047,061004,BK19,Brighton Beach
Brooklyn,047,032600,BK21,Seagate-Coney Island
Brooklyn,047,032800,BK21,Seagate-Coney Island
Brooklyn,047,033000,BK21,Seagate-Coney Island
Brooklyn,047,033600,BK21,Seagate-Coney Island
Brooklyn,047,034000,BK21,Seagate-Coney Island
Brooklyn,047,034200,BK21,Seagate-Coney Island
Brooklyn,047,034800,BK21,Seagate-Coney Island
Brooklyn,047,035200,BK21,Seagate-Coney Island
Brooklyn,047,035000,BK23,West Brighton
Brooklyn,047,035400,BK23,West Brighton
Brooklyn,047,035601,BK23,West Brighton
Brooklyn,047,035602,BK23,West Brighton
Brooklyn,047,038800,BK25,Homecrest
Brooklyn,047,039000,BK25,Homecrest
Brooklyn,047,039200,BK25,Homecrest
Brooklyn,047,039400,BK25,Homecrest
Brooklyn,047,039600,BK25,Homecrest
Brooklyn,047,041401,BK25,Homecrest
Brooklyn,047,041402,BK25,Homecrest
Brooklyn,047,041600,BK25,Homecrest
Brooklyn,047,041800,BK25,Homecrest
Brooklyn,047,042000,BK25,Homecrest
Brooklyn,047,042200,BK25,Homecrest
Brooklyn,047,055400,BK25,Homecrest
Brooklyn,047,055600,BK25,Homecrest
Brooklyn,047,058200,BK25,Homecrest
Brooklyn,047,058400,BK25,Homecrest
Brooklyn,047,058800,BK25,Homecrest
Brooklyn,047,030600,BK26,Gravesend
Brooklyn,047,030800,BK26,Gravesend
Brooklyn,047,031400,BK26,Gravesend
Brooklyn,047,037401,BK26,Gravesend
Brooklyn,047,037402,BK26,Gravesend
Brooklyn,047,038200,BK26,Gravesend
Brooklyn,047,038600,BK26,Gravesend
Brooklyn,047,039800,BK26,Gravesend
Brooklyn,047,016800,BK27,Bath Beach
Brooklyn,047,017000,BK27,Bath Beach
Brooklyn,047,017200,BK27,Bath Beach
Brooklyn,047,017400,BK27,Bath Beach
Brooklyn,047,017600,BK27,Bath Beach
Brooklyn,047,017800,BK27,Bath Beach
Brooklyn,047,018000,BK27,Bath Beach
Brooklyn,047,028000,BK27,Bath Beach
Brooklyn,047,028200,BK27,Bath Beach
Brooklyn,047,028600,BK27,Bath Beach
Brooklyn,047,029200,BK27,Bath Beach
Brooklyn,047,018200,BK28,Bensonhurst West
Brooklyn,047,018400,BK28,Bensonhurst West
Brooklyn,047,018600,BK28,Bensonhurst West
Brooklyn,047,018800,BK28,Bensonhurst West
Brooklyn,047,019000,BK28,Bensonhurst West
Brooklyn,047,024800,BK28,Bensonhurst West
Brooklyn,047,025000,BK28,Bensonhurst West
Brooklyn,047,025200,BK28,Bensonhurst West
Brooklyn,047,025400,BK28,Bensonhurst West
Brooklyn,047,025600,BK28,Bensonhurst West
Brooklyn,047,025800,BK28,Bensonhurst West
Brooklyn,047,026000,BK28,Bensonhurst West
Brooklyn,047,026200,BK28,Bensonhurst West
Brooklyn,047,026400,BK28,Bensonhurst West
Brooklyn,047,026600,BK28,Bensonhurst West
Brooklyn,047,026800,BK28,Bensonhurst West
Brooklyn,047,027000,BK28,Bensonhurst West
Brooklyn,047,027200,BK28,Bensonhurst West
Brooklyn,047,027400,BK28,Bensonhurst West
Brooklyn,047,027600,BK28,Bensonhurst West
Brooklyn,047,027800,BK28,Bensonhurst West
Brooklyn,047,028400,BK28,Bensonhurst West
Brooklyn,047,028800,BK28,Bensonhurst West
Brooklyn,047,029000,BK28,Bensonhurst West
Brooklyn,047,029400,BK28,Bensonhurst West
Brooklyn,047,029600,BK28,Bensonhurst West
Brooklyn,047,029800,BK29,Bensonhurst East
Brooklyn,047,030000,BK29,Bensonhurst East
Brooklyn,047,030200,BK29,Bensonhurst East
Brooklyn,047,030400,BK29,Bensonhurst East
Brooklyn,047,040000,BK29,Bensonhurst East
Brooklyn,047,040200,BK29,Bensonhurst East
Brooklyn,047,040400,BK29,Bensonhurst East
Brooklyn,047,040600,BK29,Bensonhurst East
Brooklyn,047,040800,BK29,Bensonhurst East
Brooklyn,047,041000,BK29,Bensonhurst East
Brooklyn,047,041200,BK29,Bensonhurst East
Brooklyn,047,042400,BK29,Bensonhurst East
Brooklyn,047,042600,BK29,Bensonhurst East
Brooklyn,047,042800,BK29,Bensonhurst East
Brooklyn,047,043000,BK29,Bensonhurst East
Brooklyn,047,043200,BK29,Bensonhurst East
Brooklyn,047,043400,BK29,Bensonhurst East
Brooklyn,047,043600,BK29,Bensonhurst East
Brooklyn,047,012801,BK30,Dyker Heights
Brooklyn,047,013200,BK30,Dyker Heights
Brooklyn,047,014000,BK30,Dyker Heights
Brooklyn,047,014800,BK30,Dyker Heights
Brooklyn,047,015000,BK30,Dyker Heights
Brooklyn,047,015200,BK30,Dyker Heights
Brooklyn,047,016600,BK30,Dyker Heights
Brooklyn,047,019400,BK30,Dyker Heights
Brooklyn,047,019600,BK30,Dyker Heights
Brooklyn,047,019800,BK30,Dyker Heights
Brooklyn,047,020000,BK30,Dyker Heights
Brooklyn,047,020200,BK30,Dyker Heights
Brooklyn,047,020400,BK30,Dyker Heights
Brooklyn,047,020600,BK30,Dyker Heights
Brooklyn,047,020800,BK30,Dyker Heights
Brooklyn,047,021000,BK30,Dyker Heights
Brooklyn,047,021200,BK30,Dyker Heights
Brooklyn,047,003000,BK31,Bay Ridge
Brooklyn,047,003400,BK31,Bay Ridge
Brooklyn,047,003600,BK31,Bay Ridge
Brooklyn,047,003800,BK31,Bay Ridge
Brooklyn,047,004400,BK31,Bay Ridge
Brooklyn,047,004600,BK31,Bay Ridge
Brooklyn,047,005000,BK31,Bay Ridge
Brooklyn,047,005201,BK31,Bay Ridge
Brooklyn,047,005202,BK31,Bay Ridge
Brooklyn,047,005400,BK31,Bay Ridge
Brooklyn,047,005601,BK31,Bay Ridge
Brooklyn,047,005602,BK31,Bay Ridge
Brooklyn,047,005800,BK31,Bay Ridge
Brooklyn,047,006000,BK31,Bay Ridge
Brooklyn,047,006200,BK31,Bay Ridge
Brooklyn,047,006400,BK31,Bay Ridge
Brooklyn,047,006600,BK31,Bay Ridge
Brooklyn,047,006800,BK31,Bay Ridge
Brooklyn,047,007000,BK31,Bay Ridge
Brooklyn,047,012600,BK31,Bay Ridge
Brooklyn,047,013000,BK31,Bay Ridge
Brooklyn,047,013400,BK31,Bay Ridge
Brooklyn,047,013600,BK31,Bay Ridge
Brooklyn,047,013800,BK31,Bay Ridge
Brooklyn,047,014200,BK31,Bay Ridge
Brooklyn,047,016000,BK31,Bay Ridge
Brooklyn,047,016200,BK31,Bay Ridge
Brooklyn,047,016400,BK31,Bay Ridge
Brooklyn,047,000200,BK32,Sunset Park West
Brooklyn,047,001800,BK32,Sunset Park West
Brooklyn,047,002000,BK32,Sunset Park West
Brooklyn,047,002200,BK32,Sunset Park West
Brooklyn,047,007200,BK32,Sunset Park West
Brooklyn,047,007400,BK32,Sunset Park West
Brooklyn,047,007600,BK32,Sunset Park West
Brooklyn,047,007800,BK32,Sunset Park West
Brooklyn,047,008000,BK32,Sunset Park West
Brooklyn,047,008200,BK32,Sunset Park West
Brooklyn,047,008400,BK32,Sunset Park West
Brooklyn,047,010100,BK32,Sunset Park West
Brooklyn,047,012200,BK32,Sunset Park West
Brooklyn,047,014500,BK32,Sunset Park West
Brooklyn,047,014700,BK32,Sunset Park West
Brooklyn,047,004500,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,004700,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,004900,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,005100,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,005300,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,005900,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,006300,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,006500,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,006700,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,007500,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,007700,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,008500,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,008600,BK34,Sunset Park East
Brooklyn,047,008800,BK34,Sunset Park East
Brooklyn,047,009000,BK34,Sunset Park East
Brooklyn,047,009200,BK34,Sunset Park East
Brooklyn,047,009400,BK34,Sunset Park East
Brooklyn,047,009600,BK34,Sunset Park East
Brooklyn,047,009800,BK34,Sunset Park East
Brooklyn,047,010000,BK34,Sunset Park East
Brooklyn,047,010200,BK34,Sunset Park East
Brooklyn,047,010400,BK34,Sunset Park East
Brooklyn,047,010600,BK34,Sunset Park East
Brooklyn,047,010800,BK34,Sunset Park East
Brooklyn,047,011000,BK34,Sunset Park East
Brooklyn,047,011200,BK34,Sunset Park East
Brooklyn,047,011800,BK34,Sunset Park East
Brooklyn,047,012000,BK34,Sunset Park East
Brooklyn,047,027300,BK35,Stuyvesant Heights
Brooklyn,047,027500,BK35,Stuyvesant Heights
Brooklyn,047,027700,BK35,Stuyvesant Heights
Brooklyn,047,027900,BK35,Stuyvesant Heights
Brooklyn,047,028100,BK35,Stuyvesant Heights
Brooklyn,047,028300,BK35,Stuyvesant Heights
Brooklyn,047,028502,BK35,Stuyvesant Heights
Brooklyn,047,028700,BK35,Stuyvesant Heights
Brooklyn,047,028900,BK35,Stuyvesant Heights
Brooklyn,047,029100,BK35,Stuyvesant Heights
Brooklyn,047,029300,BK35,Stuyvesant Heights
Brooklyn,047,029500,BK35,Stuyvesant Heights
Brooklyn,047,037500,BK35,Stuyvesant Heights
Brooklyn,047,037700,BK35,Stuyvesant Heights
Brooklyn,047,037900,BK35,Stuyvesant Heights
Brooklyn,047,038300,BK35,Stuyvesant Heights
Brooklyn,047,038500,BK35,Stuyvesant Heights
Brooklyn,047,038700,BK35,Stuyvesant Heights
Brooklyn,047,011700,BK37,Park Slope-Gowanus
Brooklyn,047,011900,BK37,Park Slope-Gowanus
Brooklyn,047,012100,BK37,Park Slope-Gowanus
Brooklyn,047,012901,BK37,Park Slope-Gowanus
Brooklyn,047,012902,BK37,Park Slope-Gowanus
Brooklyn,047,013100,BK37,Park Slope-Gowanus
Brooklyn,047,013300,BK37,Park Slope-Gowanus
Brooklyn,047,013500,BK37,Park Slope-Gowanus
Brooklyn,047,013700,BK37,Park Slope-Gowanus
Brooklyn,047,013900,BK37,Park Slope-Gowanus
Brooklyn,047,014100,BK37,Park Slope-Gowanus
Brooklyn,047,014300,BK37,Park Slope-Gowanus
Brooklyn,047,014900,BK37,Park Slope-Gowanus
Brooklyn,047,015100,BK37,Park Slope-Gowanus
Brooklyn,047,015300,BK37,Park Slope-Gowanus
Brooklyn,047,015500,BK37,Park Slope-Gowanus
Brooklyn,047,015700,BK37,Park Slope-Gowanus
Brooklyn,047,015900,BK37,Park Slope-Gowanus
Brooklyn,047,016500,BK37,Park Slope-Gowanus
Brooklyn,047,016700,BK37,Park Slope-Gowanus
Brooklyn,047,001100,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,001300,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,001500,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,002100,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,002300,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,003700,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,003900,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,004100,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,004300,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,006900,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,007100,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,012700,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,016900,BK40,Windsor Terrace
Brooklyn,047,017100,BK40,Windsor Terrace
Brooklyn,047,050000,BK40,Windsor Terrace
Brooklyn,047,050202,BK40,Windsor Terrace
Brooklyn,047,050400,BK40,Windsor Terrace
Brooklyn,047,150200,BK40,Windsor Terrace
Brooklyn,047,048400,BK41,Kensington-Ocean Parkway
Brooklyn,047,048600,BK41,Kensington-Ocean Parkway
Brooklyn,047,048800,BK41,Kensington-Ocean Parkway
Brooklyn,047,049000,BK41,Kensington-Ocean Parkway
Brooklyn,047,049200,BK41,Kensington-Ocean Parkway
Brooklyn,047,049400,BK41,Kensington-Ocean Parkway
Brooklyn,047,049600,BK41,Kensington-Ocean Parkway
Brooklyn,047,049800,BK41,Kensington-Ocean Parkway
Brooklyn,047,046000,BK42,Flatbush
Brooklyn,047,046201,BK42,Flatbush
Brooklyn,047,048000,BK42,Flatbush
Brooklyn,047,048200,BK42,Flatbush
Brooklyn,047,050600,BK42,Flatbush
Brooklyn,047,050801,BK42,Flatbush
Brooklyn,047,050803,BK42,Flatbush
Brooklyn,047,050804,BK42,Flatbush
Brooklyn,047,051001,BK42,Flatbush
Brooklyn,047,051002,BK42,Flatbush
Brooklyn,047,051200,BK42,Flatbush
Brooklyn,047,051400,BK42,Flatbush
Brooklyn,047,051601,BK42,Flatbush
Brooklyn,047,051602,BK42,Flatbush
Brooklyn,047,051800,BK42,Flatbush
Brooklyn,047,052000,BK42,Flatbush
Brooklyn,047,052600,BK42,Flatbush
Brooklyn,047,052800,BK42,Flatbush
Brooklyn,047,076400,BK42,Flatbush
Brooklyn,047,076600,BK42,Flatbush
Brooklyn,047,077000,BK42,Flatbush
Brooklyn,047,077200,BK42,Flatbush
Brooklyn,047,077400,BK42,Flatbush
Brooklyn,047,078600,BK42,Flatbush
Brooklyn,047,078800,BK42,Flatbush
Brooklyn,047,152200,BK42,Flatbush
Brooklyn,047,045600,BK43,Midwood
Brooklyn,047,045800,BK43,Midwood
Brooklyn,047,053000,BK43,Midwood
Brooklyn,047,053200,BK43,Midwood
Brooklyn,047,053400,BK43,Midwood
Brooklyn,047,053800,BK43,Midwood
Brooklyn,047,054200,BK43,Midwood
Brooklyn,047,054400,BK43,Midwood
Brooklyn,047,054600,BK43,Midwood
Brooklyn,047,074800,BK43,Midwood
Brooklyn,047,075000,BK43,Midwood
Brooklyn,047,075200,BK43,Midwood
Brooklyn,047,075400,BK43,Midwood
Brooklyn,047,075600,BK43,Midwood
Brooklyn,047,075800,BK43,Midwood
Brooklyn,047,076000,BK43,Midwood
Brooklyn,047,076200,BK43,Midwood
Brooklyn,047,076800,BK43,Midwood
Brooklyn,047,054800,BK44,Madison
Brooklyn,047,055000,BK44,Madison
Brooklyn,047,055200,BK44,Madison
Brooklyn,047,055800,BK44,Madison
Brooklyn,047,056000,BK44,Madison
Brooklyn,047,056200,BK44,Madison
Brooklyn,047,056400,BK44,Madison
Brooklyn,047,056600,BK44,Madison
Brooklyn,047,056800,BK44,Madison
Brooklyn,047,057400,BK44,Madison
Brooklyn,047,057600,BK44,Madison
Brooklyn,047,057800,BK44,Madison
Brooklyn,047,058000,BK44,Madison
Brooklyn,047,063800,BK44,Madison
Brooklyn,047,064200,BK44,Madison
Brooklyn,047,063600,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,064000,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,064400,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,064600,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,064800,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,065200,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,065400,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,065600,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,065800,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,066000,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,066200,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,067000,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,068600,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,069601,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,069602,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,069800,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,070000,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,070201,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,070600,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,043800,BK46,Ocean Parkway South
Brooklyn,047,044000,BK46,Ocean Parkway South
Brooklyn,047,044200,BK46,Ocean Parkway South
Brooklyn,047,044400,BK46,Ocean Parkway South
Brooklyn,047,044800,BK46,Ocean Parkway South
Brooklyn,047,045000,BK46,Ocean Parkway South
Brooklyn,047,045200,BK46,Ocean Parkway South
Brooklyn,047,045400,BK46,Ocean Parkway South
Brooklyn,047,046202,BK46,Ocean Parkway South
Brooklyn,047,095000,BK50,Canarsie
Brooklyn,047,095400,BK50,Canarsie
Brooklyn,047,095600,BK50,Canarsie
Brooklyn,047,095800,BK50,Canarsie
Brooklyn,047,096000,BK50,Canarsie
Brooklyn,047,096200,BK50,Canarsie
Brooklyn,047,096400,BK50,Canarsie
Brooklyn,047,096600,BK50,Canarsie
Brooklyn,047,096800,BK50,Canarsie
Brooklyn,047,097000,BK50,Canarsie
Brooklyn,047,097400,BK50,Canarsie
Brooklyn,047,098200,BK50,Canarsie
Brooklyn,047,098400,BK50,Canarsie
Brooklyn,047,098600,BK50,Canarsie
Brooklyn,047,098800,BK50,Canarsie
Brooklyn,047,099000,BK50,Canarsie
Brooklyn,047,099200,BK50,Canarsie
Brooklyn,047,099400,BK50,Canarsie
Brooklyn,047,099600,BK50,Canarsie
Brooklyn,047,099800,BK50,Canarsie
Brooklyn,047,100400,BK50,Canarsie
Brooklyn,047,100600,BK50,Canarsie
Brooklyn,047,100800,BK50,Canarsie
Brooklyn,047,101000,BK50,Canarsie
Brooklyn,047,101200,BK50,Canarsie
Brooklyn,047,101400,BK50,Canarsie
Brooklyn,047,101600,BK50,Canarsie
Brooklyn,047,101800,BK50,Canarsie
Brooklyn,047,102000,BK50,Canarsie
Brooklyn,047,102200,BK50,Canarsie
Brooklyn,047,102400,BK50,Canarsie
Brooklyn,047,102600,BK50,Canarsie
Brooklyn,047,102800,BK50,Canarsie
Brooklyn,047,103400,BK50,Canarsie
Brooklyn,047,067400,BK58,Flatlands
Brooklyn,047,065000,BK58,Flatlands
Brooklyn,047,067200,BK58,Flatlands
Brooklyn,047,067600,BK58,Flatlands
Brooklyn,047,067800,BK58,Flatlands
Brooklyn,047,068000,BK58,Flatlands
Brooklyn,047,068200,BK58,Flatlands
Brooklyn,047,068800,BK58,Flatlands
Brooklyn,047,069000,BK58,Flatlands
Brooklyn,047,069200,BK58,Flatlands
Brooklyn,047,072000,BK58,Flatlands
Brooklyn,047,072200,BK58,Flatlands
Brooklyn,047,072400,BK58,Flatlands
Brooklyn,047,072600,BK58,Flatlands
Brooklyn,047,072800,BK58,Flatlands
Brooklyn,047,073000,BK58,Flatlands
Brooklyn,047,073200,BK58,Flatlands
Brooklyn,047,073400,BK58,Flatlands
Brooklyn,047,073600,BK58,Flatlands
Brooklyn,047,073800,BK58,Flatlands
Brooklyn,047,074000,BK58,Flatlands
Brooklyn,047,074200,BK58,Flatlands
Brooklyn,047,074400,BK58,Flatlands
Brooklyn,047,074600,BK58,Flatlands
Brooklyn,047,077600,BK58,Flatlands
Brooklyn,047,094401,BK58,Flatlands
Brooklyn,047,094402,BK58,Flatlands
Brooklyn,047,032700,BK60,Prospect Lefferts Gardens-Wingate
Brooklyn,047,032900,BK60,Prospect Lefferts Gardens-Wingate
Brooklyn,047,079601,BK60,Prospect Lefferts Gardens-Wingate
Brooklyn,047,079602,BK60,Prospect Lefferts Gardens-Wingate
Brooklyn,047,079801,BK60,Prospect Lefferts Gardens-Wingate
Brooklyn,047,079802,BK60,Prospect Lefferts Gardens-Wingate
Brooklyn,047,080000,BK60,Prospect Lefferts Gardens-Wingate
Brooklyn,047,080200,BK60,Prospect Lefferts Gardens-Wingate
