,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,Countyfp,Tractce,Statefp
2241,"Census Tract 2609, Baltimore city, Maryland",4.9,66.7,22.6,9.0,57.1,42.9,3.9,2.6,67.5,1.8,95.5,4.7,20.5,2.1,71.2,4.1,3.9,10.1,22.2,0.0,3.5,4.4,11.5,11.8,15.1,1.2,3.5,19.5,89.5,89.5,2.5,1.7,0.0,0.0,84.5,0.0,18.9,37.7,4.4,12.2,2.8,43.8,2.19,11.8,12.4,3.1,1.5,19.4,1.8,6.8,9.9,1.2,1.5,88.9,high,181.42055835843783,149.44177930993627,144.12377352702407,128.12923285859796,202.16049382716054,101.62046526761021,100.0,79.51966112531969,78.88563485810273,510,260900,24
2242,"Census Tract 2610, Baltimore city, Maryland",12.4,49.3,14.0,0.0,0.0,64.8,14.7,0.8,90.6,1.4,80.0,28.4,5.7,5.4,37.7,23.1,4.9,10.2,3.4,0.0,11.0,4.9,10.5,5.2,20.6,9.2,27.0,9.3,40.8,40.8,17.5,37.0,0.0,91.6,74.9,6.5,22.2,0.0,0.0,1.2,0.9,58.2,2.79,3.4,15.2,23.8,8.3,15.3,1.7,12.5,12.4,1.2,0.0,55.6,high,93.28087821914713,95.1070729851009,95.6000072100727,99.00895266346205,104.12127814088599,90.74296404750285,100.0,110.77365728900254,111.2640670759807,510,261000,24
2243,"Census Tract 2701.01, Baltimore city, Maryland",15.7,31.1,7.5,0.0,0.0,0.0,6.7,4.6,89.3,0.0,93.4,4.5,11.1,6.8,47.5,13.8,6.8,2.8,12.7,0.3,3.1,7.1,9.0,4.2,21.9,1.4,28.2,5.1,71.1,71.1,4.0,2.0,0.0,9.3,83.6,2.9,0.0,0.9,0.0,0.0,0.0,81.4,2.62,1.6,19.7,11.3,18.2,23.3,0.0,6.8,17.3,0.3,1.4,47.5,low,144.08101395696815,123.17653113471995,128.96320647087953,101.64364468111722,86.0566448801743,48.91638197494713,100.0,104.04811381074168,90.65961021005837,510,270101,24
2244,"Census Tract 2719, Baltimore city, Maryland",19.7,39.7,4.0,40.0,0.0,30.4,8.5,6.7,91.6,0.0,93.6,1.2,5.2,8.8,48.2,22.8,9.6,5.6,7.1,0.0,10.3,13.9,9.5,4.2,43.2,3.4,26.1,5.9,68.6,68.6,4.0,6.7,0.0,34.0,88.1,2.0,9.0,7.1,0.5,1.3,8.7,71.0,2.74,3.1,24.7,9.0,29.2,21.7,0.0,5.4,28.0,0.0,0.0,24.9,high,143.4011861116979,128.11875647714334,117.39431187261317,109.33971873268884,83.06100217864925,123.5049617699691,100.0,100.88315217391303,100.07879049162287,510,271900,24
2245,"Census Tract 2720.03, Baltimore city, Maryland",13.4,32.9,4.3,0.0,21.4,39.1,4.5,4.8,85.2,1.2,86.8,13.0,2.3,6.8,61.2,13.6,7.0,6.1,12.8,0.7,6.1,5.9,7.9,5.0,30.4,0.0,8.5,6.1,68.1,68.1,12.0,8.3,19.8,37.5,95.8,0.0,6.5,17.4,0.0,0.0,9.0,61.0,3.42,2.0,15.4,17.0,4.2,11.8,1.0,7.4,21.7,0.0,0.0,62.4,low,103.80404674072653,116.8151527321228,87.21340678575763,142.89737495755975,103.75816993464053,198.19066211159915,100.0,118.29044117647061,111.2640670759807,510,272003,24
2246,"Census Tract 103, Baltimore city, Maryland",2.8,57.3,26.3,0.0,0.0,0.0,2.4,2.3,68.5,0.5,87.0,10.7,16.1,1.1,76.4,8.6,4.6,10.4,22.6,0.0,0.7,1.3,13.8,19.4,8.2,0.0,1.4,21.3,92.5,92.5,2.0,0.9,4.0,100.0,88.5,5.1,6.5,0.7,0.7,0.7,0.0,65.2,2.12,10.3,19.6,3.3,3.7,10.5,9.2,7.2,6.0,0.4,2.7,92.1,low,179.86545216238207,150.12059098347393,145.3767877220269,137.6279909222494,204.6114742193174,83.232308443143,100.0,94.15760869565217,81.53477931229276,510,010300,24
2247,"Census Tract 803.01, Baltimore city, Maryland",31.2,41.7,11.6,0.0,0.0,39.4,26.2,1.7,89.3,0.3,95.8,6.0,0.1,22.1,12.1,34.6,16.2,1.7,11.2,0.0,17.4,8.1,7.6,0.9,38.4,1.5,46.1,1.5,37.0,37.0,11.3,23.9,59.1,69.6,56.6,7.1,4.3,0.4,0.0,2.6,0.0,47.3,2.49,2.6,15.8,36.7,6.2,4.7,0.0,7.9,19.0,0.0,0.0,2.3,low,86.99530326641907,66.27940998375261,87.92586070529896,53.31784635728454,90.2323892519971,54.905482349113385,100.0,115.12547953964196,108.9092720055896,510,080301,24
2248,"Census Tract 2604.03, Baltimore city, Maryland",38.0,46.6,1.0,26.0,26.3,19.3,6.9,8.1,94.8,0.0,97.1,2.0,0.8,6.1,25.3,14.1,14.7,5.6,8.1,0.0,4.0,11.5,1.1,0.0,23.6,2.3,33.0,0.0,59.3,59.3,2.6,31.4,37.5,44.3,89.0,0.0,6.1,2.4,0.0,5.7,2.7,18.8,2.98,7.3,14.6,11.5,45.0,9.9,29.0,9.4,11.7,0.0,0.0,8.4,low,86.29281449297312,109.04653024608058,72.86481102204273,82.92346455567271,79.33914306463326,54.41987961607288,100.0,95.34446930946294,105.6714287838018,510,260403,24
2249,"Census Tract 2302, Baltimore city, Maryland",5.9,76.3,31.3,0.0,33.3,0.0,7.7,2.0,77.9,0.0,88.8,11.4,20.5,1.2,75.6,7.1,7.3,7.6,20.8,0.0,1.4,3.7,12.5,13.0,14.9,1.2,5.0,36.3,83.0,83.0,4.7,0.0,0.0,,88.3,13.2,4.5,4.3,0.8,5.6,2.0,48.7,2.09,5.1,14.2,2.4,5.2,1.5,4.5,5.6,13.8,0.0,1.7,89.3,low,183.853775521301,168.9863949512387,137.6393119799606,153.22814102678652,163.94335511982572,66.17146575565317,100.0,84.66272378516625,87.42176698827058,510,230200,24
2250,"Census Tract 2601.02, Baltimore city, Maryland",23.1,32.1,4.3,21.0,0.0,30.8,4.5,4.5,92.0,0.2,95.6,8.9,3.6,8.1,35.9,26.6,9.0,9.4,3.7,0.0,8.0,9.4,11.7,3.2,32.2,4.2,22.4,4.7,62.6,62.6,5.3,5.3,0.0,14.7,81.7,2.4,11.8,0.6,0.0,1.5,0.0,82.1,2.69,0.6,26.8,17.1,43.9,25.2,0.0,3.2,18.2,0.0,0.0,11.2,high,91.83907666396975,82.8249483188696,108.93533517710661,91.79821661514269,116.6485112563544,149.7275093541565,100.0,113.54299872122763,105.08273001620401,510,260102,24
2251,"Census Tract 2603.03, Baltimore city, Maryland",24.5,56.7,11.5,24.0,0.0,18.3,10.8,1.5,88.0,0.4,97.1,5.7,7.5,14.2,7.6,41.4,3.6,7.2,16.5,0.0,35.6,11.8,5.5,0.0,26.2,7.2,48.8,0.0,33.0,33.0,13.0,30.6,69.2,43.1,88.9,0.0,10.9,22.2,1.3,0.0,6.6,25.0,2.32,1.4,33.4,6.7,13.5,20.2,9.6,8.0,14.7,0.0,0.0,26.1,low,80.80603725843764,89.67260993788996,83.9677833745138,117.03579278426047,88.59840232389253,29.524646168862862,100.0,86.64082480818415,93.30875466424838,510,260303,24
2252,"Census Tract 2608, Baltimore city, Maryland",11.3,53.0,11.8,16.0,0.0,0.0,12.8,1.3,87.3,4.4,69.1,45.9,9.3,3.6,27.8,31.6,4.8,4.7,13.8,0.0,5.6,13.9,10.7,3.4,23.6,3.3,24.6,4.1,39.3,39.3,31.2,14.5,0.0,65.9,92.6,5.3,2.4,7.9,0.0,1.9,2.5,41.5,2.24,4.9,29.0,28.4,28.4,19.2,0.0,11.1,11.7,0.3,0.2,74.0,high,90.91564384081097,81.22319094885529,124.83097373753982,85.41948857239863,101.30718954248368,81.80787375955751,100.0,97.32257033248082,102.433585562014,510,260800,24
2253,"Census Tract 2704.01, Baltimore city, Maryland",26.6,28.9,2.4,0.0,0.0,0.0,5.5,7.1,81.8,0.6,97.6,3.6,8.9,3.2,32.5,14.4,5.9,6.9,10.8,0.0,6.7,4.5,14.6,3.8,26.1,1.6,18.3,5.3,73.1,73.1,2.0,7.8,0.0,13.0,93.0,2.8,12.7,2.9,0.0,1.9,1.8,77.7,2.61,5.0,28.7,8.2,48.1,25.1,0.0,7.3,11.4,1.9,0.5,34.2,high,119.70068785596304,93.12422835976717,116.6140051988298,95.75025464162542,96.94989106753813,182.10102489019033,100.0,104.83935421994886,95.07485096704173,510,270401,24
2254,"Census Tract 2804.01, Baltimore city, Maryland",18.8,47.8,4.1,43.0,0.0,0.0,6.7,4.1,86.7,0.4,92.8,2.2,3.2,6.2,39.5,12.4,15.4,4.4,12.9,0.0,4.7,10.5,9.7,1.8,33.9,0.7,22.8,3.4,66.2,66.2,5.3,7.1,0.0,8.7,92.1,0.0,3.8,5.0,0.7,0.5,2.6,60.8,2.41,2.6,28.2,8.8,31.3,28.6,0.0,7.7,24.7,2.2,0.0,20.0,high,88.17650414757617,95.41075189168353,72.19759227199609,97.76094065509909,77.97748729121278,112.62746054986172,100.0,90.59702685421995,96.54659788603618,510,280401,24
2255,"Census Tract 2703.02, Baltimore city, Maryland",13.4,26.6,10.5,0.0,,,5.1,11.2,88.3,0.6,93.1,11.7,13.0,9.2,36.1,17.5,11.4,3.4,5.7,0.0,6.6,5.3,15.6,9.3,35.6,2.7,17.6,8.8,63.3,63.3,7.2,7.8,0.0,37.5,89.3,0.0,0.0,0.0,0.0,0.1,0.0,72.2,2.91,0.5,32.2,6.9,25.4,37.5,3.5,5.6,18.3,0.0,0.0,51.6,low,118.89339228970461,74.43110455456902,125.41224566554654,109.68638873501189,97.22222222222223,62.027655767040834,100.0,113.54299872122763,92.42570651285172,510,270302,24
2256,"Census Tract 2707.02, Baltimore city, Maryland",25.9,44.5,10.6,15.0,,,7.8,10.1,84.2,0.2,89.2,5.1,3.4,8.6,29.0,22.5,10.8,2.3,6.7,0.0,3.4,6.3,10.5,2.9,19.8,1.9,13.2,2.8,72.6,72.6,5.2,3.6,0.0,4.1,81.9,6.2,5.0,0.0,0.0,5.2,3.2,43.6,2.34,9.9,29.8,3.8,29.5,31.0,1.3,6.9,16.4,2.9,0.0,32.9,low,108.8092792515289,89.09105490763693,95.51406038803279,106.42769071317527,95.31590413943356,63.29022287294615,100.0,85.84958439897699,79.17998424190162,510,270702,24
2257,"Census Tract 2709.03, Baltimore city, Maryland",11.1,43.3,3.1,23.0,,,2.8,8.6,83.4,0.3,89.5,12.5,3.2,8.7,31.6,26.7,10.6,6.1,12.9,0.2,10.8,10.6,5.0,2.9,35.0,2.0,13.7,5.1,75.0,75.0,5.7,6.1,0.0,0.0,83.4,3.5,7.3,0.0,0.0,0.0,0.0,55.9,2.11,3.7,27.4,3.2,26.0,39.2,0.0,2.7,12.0,1.9,0.1,22.5,low,72.64810311519439,88.8350119079692,120.44994757197934,103.09965869087401,101.85185185185186,155.71660972832277,100.0,86.24520460358058,87.42176698827058,510,270903,24
2258,"Census Tract 2711.01, Baltimore city, Maryland",11.2,59.1,12.6,0.0,0.0,40.0,5.9,7.9,81.2,0.2,86.1,18.8,9.6,6.5,63.0,13.1,8.1,3.6,13.8,0.0,13.7,3.0,10.5,6.8,29.0,5.4,22.9,13.1,71.7,71.7,5.9,8.4,0.0,57.1,92.3,6.4,3.0,18.1,0.0,9.5,6.2,41.7,2.55,4.3,26.9,2.5,13.1,10.1,9.6,4.8,18.5,1.0,1.1,55.3,low,113.72670066565054,130.25443297049577,141.1721787174957,139.63867693572308,100.39941902687002,64.77940458760371,100.0,86.64082480818415,95.07485096704173,510,271101,24
2259,"Census Tract 2718.01, Baltimore city, Maryland",19.4,59.7,8.9,57.0,0.0,24.5,9.5,5.1,90.5,0.6,85.4,4.6,1.1,19.1,19.1,32.5,8.2,5.1,5.7,0.0,17.9,14.6,9.2,3.2,43.7,5.4,35.3,0.0,42.2,42.2,13.7,21.7,0.0,55.9,75.0,0.0,8.3,16.2,0.0,1.9,5.2,53.7,2.52,3.4,19.0,78.2,9.8,1.7,0.0,7.8,29.7,0.8,0.0,3.0,high,79.10080241321805,80.30818457019778,76.05162871294347,62.955272421865224,59.186637618010174,93.9479420855702,100.0,92.17950767263427,111.2640670759807,510,271801,24
2260,"Census Tract 1101, Baltimore city, Maryland",1.9,83.9,23.1,0.0,,,1.2,3.6,70.0,1.4,73.5,23.3,13.8,1.5,67.4,5.8,10.5,3.8,23.3,0.0,6.9,8.1,12.6,2.7,6.6,1.8,4.7,5.9,90.3,90.3,5.3,0.0,0.0,0.0,86.3,4.8,8.5,50.2,1.8,15.1,22.9,15.8,1.66,18.2,12.1,3.2,5.4,39.6,5.1,1.0,6.7,2.2,0.4,61.4,high,132.27183776141916,120.08813650306904,95.22229354479207,126.46521684744734,114.46986201888163,101.68521229868229,100.0,60.134271099744254,60.6359730625715,510,110100,24
2261,"Census Tract 903, Baltimore city, Maryland",17.8,53.1,12.6,44.0,9.0,27.7,9.4,5.5,83.3,0.8,91.4,7.5,2.9,13.4,53.2,19.8,6.2,5.4,9.0,0.0,16.0,10.1,17.5,1.3,46.1,7.4,29.9,1.7,54.7,54.7,8.7,17.5,0.0,47.7,88.4,5.9,3.7,18.6,0.6,2.1,0.2,49.1,2.31,3.7,36.9,11.0,25.3,36.0,4.0,5.5,22.1,0.9,0.2,23.8,high,96.95478119962854,89.04540383017678,127.53829863179686,84.4488125658941,91.59404502541759,143.8031560110623,100.0,93.36636828644501,95.95789911843839,510,090300,24
2262,"Census Tract 1003, Baltimore city, Maryland",,,,112.0,,,33.5,1.5,33.7,0.2,95.6,3.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9,1.0,0.0,19.8,low,30.46195270015208,,,,,119.00504311046038,,,,510,100300,24
2263,"Census Tract 2602.01, Baltimore city, Maryland",14.1,50.0,2.7,68.0,0.0,4.6,6.2,6.2,89.3,0.4,72.1,28.4,2.7,2.4,27.7,20.2,21.9,2.3,7.0,0.0,13.4,12.1,7.7,0.0,17.5,4.5,25.7,0.0,52.5,52.5,9.0,7.5,27.1,0.0,92.4,0.0,8.7,2.4,0.0,7.7,5.6,30.3,2.46,0.7,21.2,21.6,35.8,21.3,0.0,7.3,12.9,0.0,0.0,14.3,high,79.52002958446805,61.14862584312433,91.35242479452155,92.07555261700114,82.15323166303558,184.49666503985685,100.0,93.36636828644501,105.37707940000291,510,260201,24
2264,"Census Tract 2604.01, Baltimore city, Maryland",21.1,40.1,5.1,203.0,0.0,6.2,14.0,1.4,64.4,1.3,77.9,29.6,9.3,13.0,17.8,15.6,25.6,1.5,7.4,0.0,16.9,8.3,8.5,1.2,22.8,7.4,37.2,2.1,30.9,30.9,11.2,18.0,0.0,39.7,96.2,3.6,0.0,0.0,0.0,0.0,0.0,54.2,2.84,7.2,27.2,17.3,2.7,0.0,1.6,13.2,12.5,4.2,0.3,75.5,low,83.86809517817582,80.26848798110201,74.21508083145916,41.60040027876557,57.91575889615106,120.10574263868554,100.0,114.3342391304348,115.0906090653663,510,260401,24
2265,"Census Tract 2703.01, Baltimore city, Maryland",8.5,42.7,9.7,36.0,0.0,0.0,6.2,5.3,91.4,0.7,92.4,4.8,7.9,5.8,30.4,24.7,2.9,8.0,10.6,0.0,6.1,5.6,14.4,3.9,36.1,3.7,9.7,5.3,63.8,63.8,7.9,8.8,0.0,0.0,89.5,6.9,8.9,0.0,0.0,0.0,0.0,80.5,2.31,3.7,28.7,0.0,23.8,33.2,0.0,4.7,19.7,0.0,0.6,35.6,low,94.62070559753396,81.92979023475999,107.76600604566893,103.16899269133862,114.46986201888163,102.72116479583538,100.0,103.65249360613811,99.78444110782398,510,270301,24
2266,"Census Tract 2708.02, Baltimore city, Maryland",34.8,44.3,6.4,34.0,0.0,30.3,7.1,5.5,94.8,0.0,88.8,13.0,0.3,9.3,24.5,36.7,11.9,3.5,9.5,0.0,10.0,8.3,13.6,1.0,36.0,0.0,19.8,1.8,56.2,56.2,7.7,8.7,36.8,21.7,96.9,0.0,0.0,0.6,0.0,0.0,0.9,39.0,2.2,3.0,15.7,27.0,34.2,21.0,0.0,6.9,18.9,0.0,0.0,4.6,high,87.94706224979745,80.14741338435991,73.49131811954416,91.86755061560731,86.78286129266523,168.50414836505615,100.0,94.55322890025577,95.07485096704173,510,270802,24
2267,"Census Tract 2708.04, Baltimore city, Maryland",15.7,56.0,9.2,0.0,0.0,0.0,3.7,6.1,83.3,1.7,80.3,20.8,6.0,6.4,43.6,23.3,5.7,7.0,14.8,0.0,9.3,11.3,16.8,3.3,24.9,1.2,13.4,5.0,70.6,70.6,14.1,2.7,0.0,11.0,92.4,0.0,2.6,11.3,0.0,1.0,1.1,42.6,1.99,4.0,31.0,2.3,9.4,29.1,1.0,2.9,16.3,0.0,1.0,49.5,low,113.37828889494952,82.19774221115644,113.25529386384927,118.07580279122962,94.86201888162672,100.64925980152921,100.0,84.66272378516625,92.42570651285172,510,270804,24
2268,"Census Tract 2708.05, Baltimore city, Maryland",25.4,31.5,4.5,53.0,0.0,20.5,6.8,8.9,94.6,0.0,94.0,4.4,2.6,14.6,42.0,14.9,9.4,5.3,7.8,0.0,6.8,12.9,10.7,2.8,37.1,10.2,20.3,4.1,61.7,61.7,9.6,8.6,0.0,34.0,81.4,1.2,14.7,0.4,0.0,0.0,0.0,74.7,2.75,2.3,27.0,12.8,30.7,26.4,1.1,7.4,20.2,1.9,0.1,13.1,high,96.43074723556605,101.77609995319028,92.24808115051636,81.12078054359286,86.96441539578795,171.96811452741173,100.0,113.93861892583121,104.78838063240512,510,270805,24
2269,"Census Tract 2711.02, Baltimore city, Maryland",7.2,27.1,4.9,0.0,0.0,0.0,0.0,4.3,87.8,0.5,89.8,16.2,14.9,3.3,60.9,14.8,6.9,5.8,10.3,0.2,0.9,1.1,1.8,51.6,38.9,0.0,0.0,62.4,93.3,93.3,3.3,1.6,0.0,50.0,85.2,0.0,100.0,0.0,0.0,0.0,0.0,100.0,2.62,2.3,23.1,0.0,2.7,1.8,43.7,0.7,6.8,4.0,2.2,70.5,low,18.389343214560842,307.1523581285215,160.01941208745728,269.98659780918854,,145.84268748983246,100.0,103.65249360613811,89.48221267486281,510,271102,24
2270,"Census Tract 2718.02, Baltimore city, Maryland",39.1,37.2,9.2,125.0,7.5,21.3,14.2,3.3,83.9,0.0,97.3,1.0,0.0,8.5,28.8,33.6,6.1,0.8,13.6,0.0,14.8,17.7,3.8,0.5,32.4,9.4,41.4,0.9,32.2,32.2,17.0,30.2,39.8,33.8,67.9,0.0,7.1,1.0,0.0,1.0,2.6,41.0,2.26,2.8,17.4,45.5,12.0,1.9,0.0,9.2,20.4,0.4,0.0,1.6,high,59.36879920424841,59.25708337271087,52.054371296011716,54.91252836797056,86.41975308641976,83.10281438099885,100.0,111.16927749360615,102.433585562014,510,271802,24
2271,"Census Tract 2801.01, Baltimore city, Maryland",28.3,35.9,7.2,38.0,0.0,26.3,5.0,9.7,80.2,0.4,89.2,7.3,0.6,11.5,36.2,21.2,15.8,2.5,4.5,0.0,14.5,6.3,14.7,6.1,32.5,12.3,32.9,3.0,50.3,50.3,9.6,27.9,26.7,54.5,89.7,2.9,2.9,2.3,0.0,0.0,0.8,48.1,2.62,6.9,29.0,25.7,40.8,10.8,0.0,7.3,12.6,0.0,0.0,6.9,high,94.97478260027889,96.8676167114983,85.44471165851535,84.3794785654295,108.75090777051561,125.25313160891491,100.0,116.70796035805628,109.20362138938849,510,280101,24
2272,"Census Tract 2804.02, Baltimore city, Maryland",34.8,35.3,5.2,0.0,0.0,31.7,10.7,9.5,79.5,0.0,97.2,0.8,0.0,13.1,20.2,33.4,20.2,1.5,13.7,0.0,13.1,10.1,11.3,0.0,39.7,4.8,20.7,0.0,66.9,66.9,4.8,10.5,0.0,22.5,86.3,0.0,0.0,0.0,0.0,0.0,0.0,73.8,2.49,0.8,16.7,23.1,59.4,8.7,0.0,4.3,25.3,0.1,0.0,0.2,low,82.17419079704406,68.37737471746406,73.11812797121299,86.94483658262004,145.60639070442994,52.89832438587929,100.0,106.81745524296677,100.37313987542176,510,280402,24
2273,"Census Tract 2804.03, Baltimore city, Maryland",22.7,50.8,4.7,0.0,0.0,0.0,6.4,4.6,80.6,0.7,97.1,3.1,2.9,6.8,30.1,30.2,5.2,1.8,16.8,0.0,5.8,7.0,15.3,6.9,25.4,3.3,14.0,12.6,71.5,71.5,0.9,8.7,35.5,22.8,91.5,0.0,8.5,4.1,0.0,0.0,2.2,41.2,2.62,0.9,18.3,11.8,11.5,12.4,3.0,9.7,16.2,0.4,0.0,25.6,high,115.10335205232285,124.92715071384342,104.63573231663655,112.18241275173781,101.12563543936093,170.41418578168214,100.0,94.94884910485933,106.26012755139958,510,280403,24
2274,"Census Tract 2713, Baltimore city, Maryland",1.1,35.3,4.1,0.0,0.0,50.0,1.1,5.1,79.7,1.3,88.2,7.1,15.0,0.7,76.2,7.7,2.2,15.2,17.6,0.0,0.8,0.9,7.4,38.5,29.1,0.0,0.9,56.3,94.2,94.2,3.2,0.0,0.0,0.0,91.9,0.0,8.7,19.9,0.8,1.9,0.8,68.5,2.65,4.4,17.4,1.5,0.0,1.2,53.2,5.8,24.1,0.0,0.7,87.4,low,224.59812438116592,213.47634718032307,217.37986876519585,220.89812548024517,120.18881626724765,83.36180250528713,100.0,93.36636828644501,86.8330682206728,510,271300,24
2275,"Census Tract 2501.03, Baltimore city, Maryland",16.5,58.8,7.4,0.0,0.0,23.8,21.4,3.9,88.7,0.4,94.2,7.3,14.0,6.3,33.9,24.4,7.1,2.5,11.4,0.0,13.4,15.8,7.4,1.2,39.6,4.4,21.0,1.9,57.5,57.5,5.6,9.8,0.0,13.3,87.1,3.5,9.8,23.4,0.0,4.7,1.8,47.6,2.43,4.0,35.2,18.5,31.3,31.1,0.9,3.2,25.6,0.2,0.0,59.5,high,106.60833660246641,106.71634046615888,87.96657235784417,107.537034720609,61.63761801016704,110.42606149341142,100.0,79.12404092071613,90.36526082625947,510,250103,24
2276,"Census Tract 2801.02, Baltimore city, Maryland",32.2,46.3,6.1,63.0,29.8,0.0,4.0,2.8,95.3,0.0,99.2,0.7,0.5,10.2,33.5,15.3,7.9,10.2,3.9,0.0,11.3,6.1,11.0,0.0,42.3,3.6,16.5,0.0,62.8,62.8,5.5,9.5,0.0,29.8,85.5,3.6,11.6,6.5,2.8,0.7,2.2,63.4,2.73,0.3,30.1,13.0,38.1,26.3,0.0,6.5,28.6,0.0,0.0,2.6,high,102.18379037616572,92.17547988037826,110.2313227831294,90.48087060631511,87.78140885984024,199.97120546608102,100.0,96.13570971867009,99.78444110782398,510,280102,24
2277,"Census Tract 2008, Baltimore city, Maryland",35.1,40.8,6.2,0.0,0.0,0.0,12.5,5.7,89.4,0.0,93.4,3.0,2.2,9.7,30.6,25.4,17.4,2.3,12.3,0.0,17.8,10.3,14.7,1.6,32.0,4.3,37.2,2.8,41.6,41.6,9.2,23.3,0.0,40.2,75.4,4.9,15.6,7.1,0.0,0.6,5.2,56.7,2.7,3.9,25.9,48.9,21.0,11.4,1.6,2.1,16.4,0.7,0.0,9.4,high,89.43701827734813,94.7597278305129,81.70602489977942,90.68887260770894,74.98184458968773,68.89084106068,100.0,104.83935421994886,103.31663371341067,510,200800,24
